Dataset,DNN,CMR,FR(%)
Caltech256,Caltech256_DenseNet121_6838,56210,24.63247304802352
Caltech256,Caltech256_DenseNet121_6838,56213,22.247631492976154
Caltech256,Caltech256_DenseNet121_6838,56214,31.394968964390724
Caltech256,Caltech256_DenseNet121_6838,56230,23.19503430251552
Caltech256,Caltech256_DenseNet121_6838,56231,22.31296961777197
Caltech256,Caltech256_DenseNet121_6838,56234,28.846782097353806
Caltech256,Caltech256_DenseNet121_6838,56240,31.688990525971906
Caltech256,Caltech256_DenseNet121_6838,56241,31.362299901992813
Caltech256,Caltech256_DenseNet121_6838,56243,28.977458346945443
Caltech256,Caltech256_DenseNet121_6838,56301,25.939235543939887
Caltech256,Caltech256_DenseNet121_6838,56302,22.803005553740608
Caltech256,Caltech256_DenseNet121_6838,56304,31.786997713165633
Caltech256,Caltech256_DenseNet121_6838,56310,25.939235543939887
Caltech256,Caltech256_DenseNet121_6838,56312,21.790264619405423
Caltech256,Caltech256_DenseNet121_6838,56314,31.427638026788628
Caltech256,Caltech256_DenseNet121_6838,56320,23.03168899052597
Caltech256,Caltech256_DenseNet121_6838,56321,21.88827180659915
Caltech256,Caltech256_DenseNet121_6838,56324,28.977458346945443
Caltech256,Caltech256_DenseNet121_6838,56340,32.11368833714472
Caltech256,Caltech256_DenseNet121_6838,56341,31.427638026788628
Caltech256,Caltech256_DenseNet121_6838,56342,28.781443972557984
Caltech256,Caltech256_DenseNet121_6838,56401,34.46586082979419
Caltech256,Caltech256_DenseNet121_6838,56402,31.362299901992813
Caltech256,Caltech256_DenseNet121_6838,56403,32.14635739954264
Caltech256,Caltech256_DenseNet121_6838,56410,34.46586082979419
Caltech256,Caltech256_DenseNet121_6838,56412,31.329630839594902
Caltech256,Caltech256_DenseNet121_6838,56413,31.525645213982358
Caltech256,Caltech256_DenseNet121_6838,56420,31.49297615158445
Caltech256,Caltech256_DenseNet121_6838,56421,31.329630839594902
Caltech256,Caltech256_DenseNet121_6838,56423,28.683436785364258
Caltech256,Caltech256_DenseNet121_6838,56430,32.17902646194054
Caltech256,Caltech256_DenseNet121_6838,56431,31.75432865076772
Caltech256,Caltech256_DenseNet121_6838,56432,28.74877491016008
Caltech256,Caltech256_DenseNet121_6838,60123,21.790264619405423
Caltech256,Caltech256_DenseNet121_6838,60124,30.67624959163672
Caltech256,Caltech256_DenseNet121_6838,60125,24.828487422410976
Caltech256,Caltech256_DenseNet121_6838,60132,21.757595557007512
Caltech256,Caltech256_DenseNet121_6838,60134,30.970271153217904
Caltech256,Caltech256_DenseNet121_6838,60135,26.102580855929435
Caltech256,Caltech256_DenseNet121_6838,60142,30.57824240444299
Caltech256,Caltech256_DenseNet121_6838,60143,31.06827834041163
Caltech256,Caltech256_DenseNet121_6838,60145,34.727213328977456
Caltech256,Caltech256_DenseNet121_6838,60152,24.73048023521725
Caltech256,Caltech256_DenseNet121_6838,60153,26.16791898072525
Caltech256,Caltech256_DenseNet121_6838,60154,33.51845802025482
Caltech256,Caltech256_DenseNet121_6838,60213,21.757595557007512
Caltech256,Caltech256_DenseNet121_6838,60214,30.6109114668409
Caltech256,Caltech256_DenseNet121_6838,60215,24.893825547206795
Caltech256,Caltech256_DenseNet121_6838,60231,21.594250245017967
Caltech256,Caltech256_DenseNet121_6838,60234,28.226069911793534
Caltech256,Caltech256_DenseNet121_6838,60235,23.19503430251552
Caltech256,Caltech256_DenseNet121_6838,60241,30.64358052923881
Caltech256,Caltech256_DenseNet121_6838,60243,28.389415223783075
Caltech256,Caltech256_DenseNet121_6838,60245,32.24436458673636
Caltech256,Caltech256_DenseNet121_6838,60251,24.893825547206795
Caltech256,Caltech256_DenseNet121_6838,60253,23.42371773930088
Caltech256,Caltech256_DenseNet121_6838,60254,30.937602090819993
Caltech256,Caltech256_DenseNet121_6838,60312,21.594250245017967
Caltech256,Caltech256_DenseNet121_6838,60314,31.03560927801372
Caltech256,Caltech256_DenseNet121_6838,60315,26.069911793531524
Caltech256,Caltech256_DenseNet121_6838,60321,21.626919307415875
Caltech256,Caltech256_DenseNet121_6838,60324,28.128062724599808
Caltech256,Caltech256_DenseNet121_6838,60325,23.45638680169879
Caltech256,Caltech256_DenseNet121_6838,60341,31.06827834041163
Caltech256,Caltech256_DenseNet121_6838,60342,28.32407709898726
Caltech256,Caltech256_DenseNet121_6838,60345,32.14635739954264
Caltech256,Caltech256_DenseNet121_6838,60351,26.069911793531524
Caltech256,Caltech256_DenseNet121_6838,60352,23.03168899052597
Caltech256,Caltech256_DenseNet121_6838,60354,31.00294021561581
Caltech256,Caltech256_DenseNet121_6838,60412,30.44756615485136
Caltech256,Caltech256_DenseNet121_6838,60413,31.03560927801372
Caltech256,Caltech256_DenseNet121_6838,60415,35.05390395295655
Caltech256,Caltech256_DenseNet121_6838,60421,30.57824240444299
Caltech256,Caltech256_DenseNet121_6838,60423,28.454753348578897
Caltech256,Caltech256_DenseNet121_6838,60425,32.015681149951
Caltech256,Caltech256_DenseNet121_6838,60431,30.970271153217904
Caltech256,Caltech256_DenseNet121_6838,60432,28.618098660568442
Caltech256,Caltech256_DenseNet121_6838,60435,32.11368833714472
Caltech256,Caltech256_DenseNet121_6838,60451,35.05390395295655
Caltech256,Caltech256_DenseNet121_6838,60452,32.081019274746815
Caltech256,Caltech256_DenseNet121_6838,60453,32.24436458673636
Caltech256,Caltech256_DenseNet121_6838,60512,24.73048023521725
Caltech256,Caltech256_DenseNet121_6838,60513,26.16791898072525
Caltech256,Caltech256_DenseNet121_6838,60514,33.51845802025482
Caltech256,Caltech256_DenseNet121_6838,60521,24.66514211042143
Caltech256,Caltech256_DenseNet121_6838,60523,22.966350865730153
Caltech256,Caltech256_DenseNet121_6838,60524,30.937602090819993
Caltech256,Caltech256_DenseNet121_6838,60531,26.233257105521073
Caltech256,Caltech256_DenseNet121_6838,60532,23.227703364913427
Caltech256,Caltech256_DenseNet121_6838,60534,30.74158771643254
Caltech256,Caltech256_DenseNet121_6838,60541,33.649134269846456
Caltech256,Caltech256_DenseNet121_6838,60542,30.806925841228356
Caltech256,Caltech256_DenseNet121_6838,60543,30.839594903626267
Caltech256,Caltech256_DenseNet121_6838,61023,21.790264619405423
Caltech256,Caltech256_DenseNet121_6838,61024,30.67624959163672
Caltech256,Caltech256_DenseNet121_6838,61025,24.828487422410976
Caltech256,Caltech256_DenseNet121_6838,61032,21.757595557007512
Caltech256,Caltech256_DenseNet121_6838,61034,30.970271153217904
Caltech256,Caltech256_DenseNet121_6838,61035,26.102580855929435
Caltech256,Caltech256_DenseNet121_6838,61042,30.57824240444299
Caltech256,Caltech256_DenseNet121_6838,61043,31.06827834041163
Caltech256,Caltech256_DenseNet121_6838,61045,34.727213328977456
Caltech256,Caltech256_DenseNet121_6838,61052,24.73048023521725
Caltech256,Caltech256_DenseNet121_6838,61053,26.16791898072525
Caltech256,Caltech256_DenseNet121_6838,61054,33.51845802025482
Caltech256,Caltech256_DenseNet121_6838,61203,21.790264619405423
Caltech256,Caltech256_DenseNet121_6838,61204,30.64358052923881
Caltech256,Caltech256_DenseNet121_6838,61205,25.220516171185885
Caltech256,Caltech256_DenseNet121_6838,61230,21.692257432211694
Caltech256,Caltech256_DenseNet121_6838,61234,26.98464554067298
Caltech256,Caltech256_DenseNet121_6838,61235,21.49624305782424
Caltech256,Caltech256_DenseNet121_6838,61240,30.970271153217904
Caltech256,Caltech256_DenseNet121_6838,61243,27.11532179026462
Caltech256,Caltech256_DenseNet121_6838,61245,31.852335837961448
Caltech256,Caltech256_DenseNet121_6838,61250,25.220516171185885
Caltech256,Caltech256_DenseNet121_6838,61253,21.52891212022215
Caltech256,Caltech256_DenseNet121_6838,61254,31.427638026788628
Caltech256,Caltech256_DenseNet121_6838,61302,21.594250245017967
Caltech256,Caltech256_DenseNet121_6838,61304,30.904933028422082
Caltech256,Caltech256_DenseNet121_6838,61305,26.102580855929435
Caltech256,Caltech256_DenseNet121_6838,61320,21.790264619405423
Caltech256,Caltech256_DenseNet121_6838,61324,26.98464554067298
Caltech256,Caltech256_DenseNet121_6838,61325,21.46357399542633
Caltech256,Caltech256_DenseNet121_6838,61340,31.00294021561581
Caltech256,Caltech256_DenseNet121_6838,61342,27.18065991506044
Caltech256,Caltech256_DenseNet121_6838,61345,32.081019274746815
Caltech256,Caltech256_DenseNet121_6838,61350,25.873897419144072
Caltech256,Caltech256_DenseNet121_6838,61352,21.332897745834696
Caltech256,Caltech256_DenseNet121_6838,61354,31.427638026788628
Caltech256,Caltech256_DenseNet121_6838,61402,30.57824240444299
Caltech256,Caltech256_DenseNet121_6838,61403,30.77425677883045
Caltech256,Caltech256_DenseNet121_6838,61405,35.51127082652728
Caltech256,Caltech256_DenseNet121_6838,61420,30.67624959163672
Caltech256,Caltech256_DenseNet121_6838,61423,27.01731460307089
Caltech256,Caltech256_DenseNet121_6838,61425,31.721659588369818
Caltech256,Caltech256_DenseNet121_6838,61430,30.970271153217904
Caltech256,Caltech256_DenseNet121_6838,61432,27.01731460307089
Caltech256,Caltech256_DenseNet121_6838,61435,32.04835021234891
Caltech256,Caltech256_DenseNet121_6838,61450,35.96863770009801
Caltech256,Caltech256_DenseNet121_6838,61452,31.721659588369818
Caltech256,Caltech256_DenseNet121_6838,61453,32.375040836328
Caltech256,Caltech256_DenseNet121_6838,61502,24.795818360013065
Caltech256,Caltech256_DenseNet121_6838,61503,25.939235543939887
Caltech256,Caltech256_DenseNet121_6838,61504,34.400522704998366
Caltech256,Caltech256_DenseNet121_6838,61520,25.057170859196344
Caltech256,Caltech256_DenseNet121_6838,61523,21.430904933028422
Caltech256,Caltech256_DenseNet121_6838,61524,31.264292714799087
Caltech256,Caltech256_DenseNet121_6838,61530,26.16791898072525
Caltech256,Caltech256_DenseNet121_6838,61532,21.300228683436785
Caltech256,Caltech256_DenseNet121_6838,61534,31.688990525971906
Caltech256,Caltech256_DenseNet121_6838,61540,34.825220516171186
Caltech256,Caltech256_DenseNet121_6838,61542,31.362299901992813
Caltech256,Caltech256_DenseNet121_6838,61543,31.558314276380266
Caltech256,Caltech256_DenseNet121_6838,62013,21.822933681803335
Caltech256,Caltech256_DenseNet121_6838,62014,30.545573342045085
Caltech256,Caltech256_DenseNet121_6838,62015,25.12250898399216
Caltech256,Caltech256_DenseNet121_6838,62031,21.724926494609605
Caltech256,Caltech256_DenseNet121_6838,62034,28.389415223783075
Caltech256,Caltech256_DenseNet121_6838,62035,23.61973211368834
Caltech256,Caltech256_DenseNet121_6838,62041,30.70891865403463
Caltech256,Caltech256_DenseNet121_6838,62043,28.552760535772627
Caltech256,Caltech256_DenseNet121_6838,62045,32.407709898725905
Caltech256,Caltech256_DenseNet121_6838,62051,25.12250898399216
Caltech256,Caltech256_DenseNet121_6838,62053,23.750408363279973
Caltech256,Caltech256_DenseNet121_6838,62054,31.166285527605357
Caltech256,Caltech256_DenseNet121_6838,62103,21.822933681803335
Caltech256,Caltech256_DenseNet121_6838,62104,30.545573342045085
Caltech256,Caltech256_DenseNet121_6838,62105,25.12250898399216
Caltech256,Caltech256_DenseNet121_6838,62130,21.790264619405423
Caltech256,Caltech256_DenseNet121_6838,62134,27.11532179026462
Caltech256,Caltech256_DenseNet121_6838,62135,21.52891212022215
Caltech256,Caltech256_DenseNet121_6838,62140,31.10094740280954
Caltech256,Caltech256_DenseNet121_6838,62143,27.14799085266253
Caltech256,Caltech256_DenseNet121_6838,62145,31.88500490035936
Caltech256,Caltech256_DenseNet121_6838,62150,25.220516171185885
Caltech256,Caltech256_DenseNet121_6838,62153,21.594250245017967
Caltech256,Caltech256_DenseNet121_6838,62154,31.362299901992813
Caltech256,Caltech256_DenseNet121_6838,62301,21.790264619405423
Caltech256,Caltech256_DenseNet121_6838,62304,28.58542959817053
Caltech256,Caltech256_DenseNet121_6838,62305,23.91375367526952
Caltech256,Caltech256_DenseNet121_6838,62310,21.790264619405423
Caltech256,Caltech256_DenseNet121_6838,62314,27.11532179026462
Caltech256,Caltech256_DenseNet121_6838,62315,21.594250245017967
Caltech256,Caltech256_DenseNet121_6838,62340,29.075465534139173
Caltech256,Caltech256_DenseNet121_6838,62341,27.01731460307089
Caltech256,Caltech256_DenseNet121_6838,62345,29.72884678209735
Caltech256,Caltech256_DenseNet121_6838,62350,24.04442992486116
Caltech256,Caltech256_DenseNet121_6838,62351,21.594250245017967
Caltech256,Caltech256_DenseNet121_6838,62354,28.356746161385164
Caltech256,Caltech256_DenseNet121_6838,62401,31.10094740280954
Caltech256,Caltech256_DenseNet121_6838,62403,28.879451159751717
Caltech256,Caltech256_DenseNet121_6838,62405,33.453119895459
Caltech256,Caltech256_DenseNet121_6838,62410,31.10094740280954
Caltech256,Caltech256_DenseNet121_6838,62413,27.0499836654688
Caltech256,Caltech256_DenseNet121_6838,62415,31.91767396275727
Caltech256,Caltech256_DenseNet121_6838,62430,28.912120222149625
Caltech256,Caltech256_DenseNet121_6838,62431,27.14799085266253
Caltech256,Caltech256_DenseNet121_6838,62435,29.467494282914082
Caltech256,Caltech256_DenseNet121_6838,62450,32.76706958510291
Caltech256,Caltech256_DenseNet121_6838,62451,31.91767396275727
Caltech256,Caltech256_DenseNet121_6838,62453,29.467494282914082
Caltech256,Caltech256_DenseNet121_6838,62501,25.220516171185885
Caltech256,Caltech256_DenseNet121_6838,62503,24.011760862463248
Caltech256,Caltech256_DenseNet121_6838,62504,31.427638026788628
Caltech256,Caltech256_DenseNet121_6838,62510,25.220516171185885
Caltech256,Caltech256_DenseNet121_6838,62513,21.594250245017967
Caltech256,Caltech256_DenseNet121_6838,62514,31.362299901992813
Caltech256,Caltech256_DenseNet121_6838,62530,23.783077425677885
Caltech256,Caltech256_DenseNet121_6838,62531,21.365566808232604
Caltech256,Caltech256_DenseNet121_6838,62534,28.128062724599808
Caltech256,Caltech256_DenseNet121_6838,62540,31.656321463573995
Caltech256,Caltech256_DenseNet121_6838,62541,31.231623652401176
Caltech256,Caltech256_DenseNet121_6838,62543,28.552760535772627
Caltech256,Caltech256_DenseNet121_6838,63012,21.49624305782424
Caltech256,Caltech256_DenseNet121_6838,63014,30.872263966024178
Caltech256,Caltech256_DenseNet121_6838,63015,26.29859523031689
Caltech256,Caltech256_DenseNet121_6838,63021,21.430904933028422
Caltech256,Caltech256_DenseNet121_6838,63024,28.520091473374716
Caltech256,Caltech256_DenseNet121_6838,63025,23.52172492649461
Caltech256,Caltech256_DenseNet121_6838,63041,30.872263966024178
Caltech256,Caltech256_DenseNet121_6838,63042,28.422084286180986
Caltech256,Caltech256_DenseNet121_6838,63045,32.14635739954264
Caltech256,Caltech256_DenseNet121_6838,63051,26.29859523031689
Caltech256,Caltech256_DenseNet121_6838,63052,23.358379614505065
Caltech256,Caltech256_DenseNet121_6838,63054,30.70891865403463
Caltech256,Caltech256_DenseNet121_6838,63102,21.49624305782424
Caltech256,Caltech256_DenseNet121_6838,63104,30.872263966024178
Caltech256,Caltech256_DenseNet121_6838,63105,26.29859523031689
Caltech256,Caltech256_DenseNet121_6838,63120,21.92094086899706
Caltech256,Caltech256_DenseNet121_6838,63124,27.01731460307089
Caltech256,Caltech256_DenseNet121_6838,63125,21.594250245017967
Caltech256,Caltech256_DenseNet121_6838,63140,30.904933028422082
Caltech256,Caltech256_DenseNet121_6838,63142,27.14799085266253
Caltech256,Caltech256_DenseNet121_6838,63145,32.17902646194054
Caltech256,Caltech256_DenseNet121_6838,63150,25.939235543939887
Caltech256,Caltech256_DenseNet121_6838,63152,21.692257432211694
Caltech256,Caltech256_DenseNet121_6838,63154,31.525645213982358
Caltech256,Caltech256_DenseNet121_6838,63201,21.757595557007512
Caltech256,Caltech256_DenseNet121_6838,63204,28.552760535772627
Caltech256,Caltech256_DenseNet121_6838,63205,23.979091800065337
Caltech256,Caltech256_DenseNet121_6838,63210,21.757595557007512
Caltech256,Caltech256_DenseNet121_6838,63214,27.11532179026462
Caltech256,Caltech256_DenseNet121_6838,63215,21.855602744201242
Caltech256,Caltech256_DenseNet121_6838,63240,28.977458346945443
Caltech256,Caltech256_DenseNet121_6838,63241,27.311336164652072
Caltech256,Caltech256_DenseNet121_6838,63245,29.336818033322444
Caltech256,Caltech256_DenseNet121_6838,63250,23.979091800065337
Caltech256,Caltech256_DenseNet121_6838,63251,21.855602744201242
Caltech256,Caltech256_DenseNet121_6838,63254,28.454753348578897
Caltech256,Caltech256_DenseNet121_6838,63401,31.10094740280954
Caltech256,Caltech256_DenseNet121_6838,63402,28.683436785364258
Caltech256,Caltech256_DenseNet121_6838,63405,32.99575302188828
Caltech256,Caltech256_DenseNet121_6838,63410,31.10094740280954
Caltech256,Caltech256_DenseNet121_6838,63412,27.01731460307089
Caltech256,Caltech256_DenseNet121_6838,63415,32.27703364913427
Caltech256,Caltech256_DenseNet121_6838,63420,28.814113034955895
Caltech256,Caltech256_DenseNet121_6838,63421,27.11532179026462
Caltech256,Caltech256_DenseNet121_6838,63425,29.467494282914082
Caltech256,Caltech256_DenseNet121_6838,63450,33.355112708265274
Caltech256,Caltech256_DenseNet121_6838,63451,32.27703364913427
Caltech256,Caltech256_DenseNet121_6838,63452,29.369487095720352
Caltech256,Caltech256_DenseNet121_6838,63501,25.939235543939887
Caltech256,Caltech256_DenseNet121_6838,63502,23.42371773930088
Caltech256,Caltech256_DenseNet121_6838,63504,31.819666775563544
Caltech256,Caltech256_DenseNet121_6838,63510,25.939235543939887
Caltech256,Caltech256_DenseNet121_6838,63512,21.692257432211694
Caltech256,Caltech256_DenseNet121_6838,63514,31.525645213982358
Caltech256,Caltech256_DenseNet121_6838,63520,23.717739300882066
Caltech256,Caltech256_DenseNet121_6838,63521,21.49624305782424
Caltech256,Caltech256_DenseNet121_6838,63524,28.487422410976805
Caltech256,Caltech256_DenseNet121_6838,63540,31.88500490035936
Caltech256,Caltech256_DenseNet121_6838,63541,31.362299901992813
Caltech256,Caltech256_DenseNet121_6838,63542,28.389415223783075
Caltech256,Caltech256_DenseNet121_6838,64012,30.839594903626267
Caltech256,Caltech256_DenseNet121_6838,64013,30.904933028422082
Caltech256,Caltech256_DenseNet121_6838,64015,35.73995426331265
Caltech256,Caltech256_DenseNet121_6838,64021,30.904933028422082
Caltech256,Caltech256_DenseNet121_6838,64023,28.781443972557984
Caltech256,Caltech256_DenseNet121_6838,64025,33.093760209082
Caltech256,Caltech256_DenseNet121_6838,64031,31.10094740280954
Caltech256,Caltech256_DenseNet121_6838,64032,28.814113034955895
Caltech256,Caltech256_DenseNet121_6838,64035,33.257105521071544
Caltech256,Caltech256_DenseNet121_6838,64051,35.73995426331265
Caltech256,Caltech256_DenseNet121_6838,64052,32.96308395949036
Caltech256,Caltech256_DenseNet121_6838,64053,32.99575302188828
